"2014-03-05",0.77316501271,"2014-04-22"
"2014-03-06",0.772547764936,"2014-04-22"
"2014-03-07",0.771988582332,"2014-04-22"
"2014-03-08",0.767035533208,"2014-04-22"
"2014-03-09",0.77027649642,"2014-04-22"
"2014-03-10",0.770452406025,"2014-04-22"
"2014-03-11",0.772815760924,"2014-04-22"
"2014-03-12",0.773197806906,"2014-04-22"
"2014-03-13",0.768400806235,"2014-04-22"
"2014-03-14",0.77089870139,"2014-04-22"
"2014-03-15",0.765864805318,"2014-04-22"
"2014-03-16",0.76276684599,"2014-04-22"
"2014-03-17",0.761478835251,"2014-04-22"
"2014-03-18",0.765786708798,"2014-04-22"
"2014-03-19",0.763473377097,"2014-04-22"
"2014-03-20",0.772570414701,"2014-04-22"
"2014-03-21",0.774244579021,"2014-04-22"
"2014-03-22",0.769094368443,"2014-04-22"
"2014-03-23",0.770232097013,"2014-04-22"
"2014-03-24",0.773955733981,"2014-04-22"
"2014-03-25",0.775414998876,"2014-04-22"
"2014-03-26",0.773131854832,"2014-04-22"
"2014-03-27",0.775071260286,"2014-04-22"
"2014-03-28",0.77144467284498,"2014-04-22"
"2014-03-29",0.771456725596645,"2014-04-22"
"2014-03-30",0.771482394439675,"2014-04-22"
"2014-03-31",0.770613230039108,"2014-04-22"
"2014-04-01",0.772611762922222,"2014-04-22"
"2014-04-02",0.773966031459302,"2014-04-22"
"2014-04-03",0.772789978041252,"2014-04-22"
"2014-04-04",0.772808579672865,"2014-04-22"
"2014-04-05",0.772342874063958,"2014-04-22"
"2014-04-06",0.770422151630015,"2014-04-22"
"2014-04-07",0.771019864384364,"2014-04-22"
"2014-04-08",0.772512487748779,"2014-04-22"
"2014-04-09",0.772441615930855,"2014-04-22"
"2014-04-10",0.77331531115509,"2014-04-22"
"2014-04-11",0.773757342213934,"2014-04-22"
"2014-04-12",0.771892142682873,"2014-04-22"
"2014-04-13",0.771135609117685,"2014-04-22"
"2014-04-14",0.771535431780917,"2014-04-22"
"2014-04-15",0.771161385805259,"2014-04-22"
"2014-04-16",0.772150461800319,"2014-04-22"
"2014-04-17",0.773716630022673,"2014-04-22"
"2014-04-18",0.77316406132071,"2014-04-22"
"2014-04-19",0.772480054279731,"2014-04-22"
"2014-04-20",0.772254999426243,"2014-04-22"
"2014-04-21",0.770998939755108,"2014-04-22"
"2014-04-22",0.770868361175196,"2014-04-22"
"2014-04-23",0.772291360475395,"2014-04-22"
"2014-04-24",0.77275404974059,"2014-04-22"
"2014-04-25",0.773023879125444,"2014-04-22"
"2014-04-26",0.773455513416936,"2014-04-22"
"2014-04-27",0.77229724142978,"2014-04-22"
"2014-04-28",0.771137994917983,"2014-04-22"
"2014-04-29",0.771394481369657,"2014-04-22"
"2014-04-30",0.771529841627556,"2014-04-22"
"2014-05-01",0.772041695518801,"2014-04-22"
"2014-05-02",0.773340984465903,"2014-04-22"
"2014-05-03",0.773347936427033,"2014-04-22"
"2014-05-04",0.772455863293473,"2014-04-22"
"2014-05-05",0.772068539458154,"2014-04-22"
"2014-05-06",0.771352641428817,"2014-04-22"
"2014-05-07",0.770982399728585,"2014-04-22"
"2014-05-08",0.772032573420215,"2014-04-22"
"2014-05-09",0.772861414295042,"2014-04-22"
"2014-05-10",0.772976725223231,"2014-04-22"
